session_id,source_ip,destination_ip,source_port,destination_port,protocol,packet_size,tcp_flags,duration_sec,attack_type
7840,192.168.1.203,10.0.0.15,37474,80,HTTP,465,SYN,2.91,DoS
7841,192.168.1.11,10.0.0.69,52022,443,FTP,401,FIN,4.51,Ransomware
7842,192.168.1.85,10.0.0.205,2878,25,SMTP,344,SYN,0.68,Phishing
7843,192.168.1.149,10.0.0.179,32582,443,HTTPS,407,PSH,1.34,No Attack
7844,192.168.1.214,10.0.0.76,4009,25,FTP,336,ACK,2.63,MITM
7845,192.168.1.173,10.0.0.62,62818,25,SMTP,510,SYN,0.1,Session Hijack
7846,192.168.1.135,10.0.0.119,44609,8080,HTTP,410,RST,6.6,XSS
7847,192.168.1.247,10.0.0.213,20302,25,SSH,651,ACK,3.22,SQLi
7848,192.168.1.209,10.0.0.37,41288,22,FTP,550,ACK,1.57,DoS
7849,192.168.1.192,10.0.0.134,34350,25,HTTPS,506,PSH,3.02,Ransomware
7850,192.168.1.126,10.0.0.199,20304,22,HTTPS,526,URG,3.62,Phishing
7851,192.168.1.64,10.0.0.26,60285,21,SMTP,564,RST,2.727874519,No Attack
7852,192.168.1.2,10.0.0.234,35046,8080,FTP,798,FIN,2.184415242,MITM
7853,192.168.1.76,10.0.0.240,16691,80,HTTP,646,SYN,3.64,Session Hijack
7854,192.168.1.121,10.0.0.8,19089,443,SMTP,431,FIN,3.93,XSS
7855,192.168.1.42,10.0.0.201,49870,443,HTTPS,541,URG,0.377368799,SQLi
7856,192.168.1.210,10.0.0.219,63633,21,FTP,844,RST,4.77,DoS
7857,192.168.1.54,10.0.0.4,22679,25,SSH,517,ACK,0.65,Ransomware
7858,192.168.1.251,10.0.0.21,11030,80,HTTP,539,PSH,2.2,Phishing
7859,192.168.1.75,10.0.0.159,7307,21,HTTPS,818,PSH,2.47,No Attack
7860,192.168.1.16,10.0.0.149,42646,21,FTP,674,ACK,0.66,MITM
7861,192.168.1.241,10.0.0.232,46100,443,SSH,533,PSH,0.73,Session Hijack
7862,192.168.1.243,10.0.0.25,4349,22,HTTPS,554,FIN,2.118960848,XSS
7863,192.168.1.18,10.0.0.231,31807,22,SSH,810,URG,1.6357914,SQLi
7864,192.168.1.227,10.0.0.143,51417,25,HTTPS,579,ACK,3.91,DoS
7865,192.168.1.245,10.0.0.245,4167,25,SMTP,344,SYN,0.5,Ransomware
7866,192.168.1.187,10.0.0.163,36829,21,SMTP,491,SYN,0.87,Phishing
7867,192.168.1.90,10.0.0.177,58529,25,SMTP,508,RST,1.648348093,No Attack
7868,192.168.1.144,10.0.0.43,13441,22,FTP,602,URG,0.56,MITM
7869,192.168.1.6,10.0.0.169,32324,80,SMTP,508,URG,8.865359085,Session Hijack
7870,192.168.1.185,10.0.0.37,27550,443,FTP,501,ACK,1.527588971,XSS
7871,192.168.1.108,10.0.0.185,29920,22,HTTP,504,URG,3.089837678,SQLi
7872,192.168.1.235,10.0.0.42,51957,8080,SMTP,523,FIN,2.74,DoS
7873,192.168.1.175,10.0.0.175,38467,25,FTP,629,URG,0.735078779,Ransomware
7874,192.168.1.239,10.0.0.92,51653,443,HTTPS,458,ACK,4.27,Phishing
7875,192.168.1.48,10.0.0.61,28630,8080,FTP,663,ACK,1.268019326,No Attack
7876,192.168.1.42,10.0.0.142,40940,443,FTP,530,FIN,1.77,MITM
7877,192.168.1.76,10.0.0.68,62354,21,HTTPS,562,PSH,2.05,Session Hijack
7878,192.168.1.188,10.0.0.53,8575,25,FTP,773,FIN,3.642074248,XSS
7879,192.168.1.77,10.0.0.84,50282,21,HTTPS,367,ACK,3.352192728,SQLi
7880,192.168.1.132,10.0.0.34,36460,443,SSH,663,ACK,5.35,DoS
7881,192.168.1.231,10.0.0.76,55111,21,SMTP,647,ACK,5.23,Ransomware
7882,192.168.1.246,10.0.0.97,57446,25,HTTP,422,ACK,1.73,Phishing
7883,192.168.1.130,10.0.0.152,51340,22,FTP,568,RST,1.03981937,No Attack
7884,192.168.1.218,10.0.0.148,48704,80,HTTPS,463,PSH,0.78,MITM
7885,192.168.1.59,10.0.0.197,51333,8080,SMTP,448,ACK,4.36,Session Hijack
7886,192.168.1.155,10.0.0.230,3270,22,FTP,426,RST,3.84,XSS
7887,192.168.1.27,10.0.0.30,40445,443,SMTP,490,URG,0.7,SQLi
7888,192.168.1.79,10.0.0.88,59034,22,SSH,487,ACK,0.711653557,DoS
7889,192.168.1.72,10.0.0.235,60494,21,FTP,749,PSH,3.95,Ransomware
7890,192.168.1.7,10.0.0.232,64435,25,HTTPS,355,PSH,1.811159895,Phishing
7891,192.168.1.191,10.0.0.7,44925,22,SSH,585,FIN,0.75,No Attack
7892,192.168.1.111,10.0.0.36,8673,22,FTP,582,RST,2.767470109,MITM
7893,192.168.1.119,10.0.0.38,50687,25,SMTP,530,URG,0.14,Session Hijack
7894,192.168.1.174,10.0.0.208,42233,21,SSH,886,PSH,0.42,XSS
7895,192.168.1.63,10.0.0.52,1912,80,HTTPS,801,SYN,2.954646745,SQLi
7896,192.168.1.232,10.0.0.143,43007,22,FTP,449,ACK,1.55,DoS
7897,192.168.1.124,10.0.0.174,63062,8080,SMTP,381,PSH,0.57,Ransomware
7898,192.168.1.12,10.0.0.151,58159,443,SMTP,592,URG,8.04,Phishing
7899,192.168.1.141,10.0.0.140,30448,21,SSH,441,URG,1.06,No Attack
7900,192.168.1.254,10.0.0.221,42583,21,FTP,317,RST,4.119414595,MITM
7901,192.168.1.43,10.0.0.172,53198,22,SMTP,549,RST,0.6,Session Hijack
7902,192.168.1.17,10.0.0.240,52706,8080,SSH,489,RST,1.707564639,XSS
7903,192.168.1.63,10.0.0.143,12099,25,HTTP,523,FIN,4.663864437,SQLi
7904,192.168.1.253,10.0.0.93,23723,22,SMTP,706,URG,3.78,DoS
7905,192.168.1.209,10.0.0.237,48996,22,SSH,639,ACK,0.29,Ransomware
7906,192.168.1.120,10.0.0.107,52240,25,HTTP,474,SYN,0.88,Phishing
7907,192.168.1.36,10.0.0.126,10974,443,SSH,578,RST,0.45,No Attack
7908,192.168.1.213,10.0.0.49,6437,25,SMTP,735,ACK,4.42,MITM
7909,192.168.1.8,10.0.0.21,40329,22,HTTP,650,RST,2.8,Session Hijack
7910,192.168.1.69,10.0.0.15,64309,80,SSH,568,RST,1.66,XSS
7911,192.168.1.90,10.0.0.14,4593,25,FTP,430,URG,2.1,SQLi
7912,192.168.1.208,10.0.0.42,2266,443,HTTP,368,SYN,4.91,DoS
7913,192.168.1.36,10.0.0.236,38121,25,SSH,611,ACK,0.72,Ransomware
7914,192.168.1.28,10.0.0.208,31109,25,FTP,493,RST,0.03,Phishing
7915,192.168.1.118,10.0.0.15,11511,21,HTTP,623,URG,0.916217451,No Attack
7916,192.168.1.93,10.0.0.234,19333,21,SSH,545,FIN,0.1,MITM
7917,192.168.1.175,10.0.0.63,31795,22,SMTP,610,RST,0.28,Session Hijack
7918,192.168.1.76,10.0.0.196,27662,22,HTTP,640,URG,3.045245835,XSS
7919,192.168.1.101,10.0.0.27,37187,25,HTTP,475,ACK,7.94,SQLi
7920,192.168.1.158,10.0.0.215,50616,80,FTP,530,PSH,1.09,DoS
7921,192.168.1.151,10.0.0.93,22639,8080,SSH,383,RST,2.918564375,Ransomware
7922,192.168.1.144,10.0.0.105,58357,22,SMTP,503,FIN,3.14,Phishing
7923,192.168.1.14,10.0.0.53,52919,25,FTP,722,FIN,3.23,No Attack
7924,192.168.1.202,10.0.0.52,9063,25,HTTP,547,RST,1.17,MITM
7925,192.168.1.71,10.0.0.63,9222,8080,FTP,524,ACK,1.6,Session Hijack
7926,192.168.1.237,10.0.0.201,35378,25,FTP,656,RST,0.8,XSS
7927,192.168.1.180,10.0.0.181,51001,8080,FTP,565,FIN,2.33,SQLi
7928,192.168.1.124,10.0.0.57,4848,8080,HTTP,552,RST,0.97,DoS
7929,192.168.1.125,10.0.0.120,51444,25,HTTPS,592,FIN,0.75,Ransomware
7930,192.168.1.37,10.0.0.52,25023,25,FTP,522,PSH,1.97,Phishing
7931,192.168.1.29,10.0.0.107,4460,21,HTTPS,530,RST,0.83,No Attack
7932,192.168.1.195,10.0.0.43,29038,8080,SMTP,499,SYN,1.05,MITM
7933,192.168.1.143,10.0.0.135,41881,443,SMTP,604,RST,3.897276572,Session Hijack
7934,192.168.1.228,10.0.0.117,17081,8080,SMTP,684,FIN,4.572879702,XSS
7935,192.168.1.175,10.0.0.170,2334,443,SSH,574,ACK,1.14,SQLi
7936,192.168.1.174,10.0.0.4,62401,25,HTTP,549,FIN,1.48,DoS
7937,192.168.1.180,10.0.0.197,10843,22,HTTPS,670,PSH,2.74,Ransomware
7938,192.168.1.19,10.0.0.133,49257,80,SSH,524,ACK,1.899114049,Phishing
7939,192.168.1.205,10.0.0.203,59404,25,HTTPS,460,SYN,1.07,No Attack
7940,192.168.1.106,10.0.0.233,14481,80,HTTP,438,SYN,3.34,MITM
7941,192.168.1.21,10.0.0.220,1501,21,FTP,480,PSH,5.856470968,Session Hijack
7942,192.168.1.64,10.0.0.80,61046,443,SSH,791,PSH,2.07,XSS
7943,192.168.1.165,10.0.0.41,9930,21,HTTP,491,PSH,1,SQLi
7944,192.168.1.27,10.0.0.246,10892,22,SSH,662,URG,1.86,DoS
7945,192.168.1.55,10.0.0.222,19570,22,SMTP,597,PSH,0.943460923,Ransomware
7946,192.168.1.244,10.0.0.132,34300,8080,SSH,513,RST,0.06,Phishing
7947,192.168.1.29,10.0.0.2,8343,25,FTP,572,FIN,0.16,No Attack
7948,192.168.1.148,10.0.0.238,64568,8080,FTP,577,URG,0.23,MITM
7949,192.168.1.25,10.0.0.195,34173,22,HTTPS,532,RST,0.51,Session Hijack
7950,192.168.1.70,10.0.0.242,59548,22,SSH,378,ACK,1.70618563,XSS
7951,192.168.1.63,10.0.0.149,49079,8080,SMTP,561,SYN,0.53,SQLi
7952,192.168.1.164,10.0.0.198,2869,21,FTP,444,SYN,2.695640414,DoS
7953,192.168.1.130,10.0.0.43,24708,80,HTTPS,563,ACK,12.75,Ransomware
7954,192.168.1.150,10.0.0.245,30882,443,SMTP,643,SYN,1.38,Phishing
7955,192.168.1.224,10.0.0.82,46354,22,SMTP,611,PSH,3.240585748,No Attack
7956,192.168.1.16,10.0.0.108,43702,8080,SMTP,447,PSH,0.69,MITM
7957,192.168.1.146,10.0.0.197,59468,22,HTTP,297,URG,6.59,Session Hijack
7958,192.168.1.197,10.0.0.137,60228,21,FTP,580,PSH,1.604986367,XSS
7959,192.168.1.182,10.0.0.212,27691,443,HTTP,829,ACK,1.82,SQLi
7960,192.168.1.100,10.0.0.156,26317,21,HTTP,375,FIN,8.19,DoS
7961,192.168.1.30,10.0.0.26,57893,80,FTP,624,ACK,3.3,Ransomware
7962,192.168.1.45,10.0.0.82,25917,21,SSH,633,FIN,9.66,Phishing
7963,192.168.1.19,10.0.0.83,5653,443,HTTPS,578,SYN,0.96,No Attack
7964,192.168.1.215,10.0.0.131,6728,443,FTP,587,URG,1.935797882,MITM
7965,192.168.1.34,10.0.0.73,2800,22,HTTPS,642,SYN,0.56,Session Hijack
7966,192.168.1.141,10.0.0.100,58279,80,SSH,684,SYN,6.32,XSS
7967,192.168.1.171,10.0.0.223,49305,25,FTP,703,FIN,0.93,SQLi
7968,192.168.1.62,10.0.0.49,52460,22,SMTP,474,SYN,0.27,DoS
7969,192.168.1.118,10.0.0.145,49020,8080,FTP,697,ACK,1.8,Ransomware
7970,192.168.1.221,10.0.0.63,32260,21,SSH,647,FIN,1.39,Phishing
7971,192.168.1.100,10.0.0.55,2268,21,HTTP,488,PSH,0.13,No Attack
7972,192.168.1.22,10.0.0.151,2357,443,FTP,479,FIN,1.768436458,MITM
7973,192.168.1.180,10.0.0.34,4693,8080,SMTP,609,ACK,2,Session Hijack
7974,192.168.1.180,10.0.0.105,18608,443,FTP,551,URG,1.893238706,XSS
7975,192.168.1.111,10.0.0.105,51970,8080,HTTP,564,ACK,0.27,SQLi
7976,192.168.1.164,10.0.0.69,49371,443,FTP,711,ACK,4,DoS
7977,192.168.1.73,10.0.0.15,56357,25,SMTP,273,SYN,1.96,Ransomware
7978,192.168.1.231,10.0.0.175,28301,25,SSH,587,URG,0.747390793,Phishing
7979,192.168.1.243,10.0.0.3,51630,22,SMTP,599,PSH,1.98,No Attack
7980,192.168.1.147,10.0.0.211,2957,25,SSH,459,URG,2.66,MITM
7981,192.168.1.38,10.0.0.156,34538,8080,SMTP,722,PSH,1.82,Session Hijack
7982,192.168.1.70,10.0.0.3,57546,443,HTTPS,526,RST,0.25,XSS
7983,192.168.1.116,10.0.0.102,42824,8080,FTP,723,URG,1.351991248,SQLi
7984,192.168.1.239,10.0.0.4,25381,22,FTP,550,URG,1.609921327,DoS
7985,192.168.1.79,10.0.0.88,28095,22,HTTP,510,ACK,0.53,Ransomware
7986,192.168.1.185,10.0.0.159,63982,80,HTTPS,803,URG,0.787442798,Phishing
7987,192.168.1.148,10.0.0.45,7851,25,HTTP,660,SYN,3.27,No Attack
7988,192.168.1.9,10.0.0.187,31868,21,FTP,707,FIN,0.671502077,MITM
7989,192.168.1.32,10.0.0.45,49989,21,HTTP,605,SYN,2.378711136,Session Hijack
7990,192.168.1.132,10.0.0.251,26688,80,SSH,649,ACK,3.32,XSS
7991,192.168.1.50,10.0.0.75,1816,443,HTTPS,579,SYN,4.773571245,SQLi
7992,192.168.1.82,10.0.0.165,40719,80,SMTP,878,URG,1.05,DoS
7993,192.168.1.5,10.0.0.193,18675,443,SSH,504,ACK,1.94,Ransomware
7994,192.168.1.148,10.0.0.9,43534,25,SMTP,778,URG,6.04,Phishing
7995,192.168.1.87,10.0.0.145,40161,25,HTTP,483,FIN,2.23,No Attack
7996,192.168.1.126,10.0.0.118,48592,22,FTP,549,FIN,4.63,MITM
7997,192.168.1.75,10.0.0.65,20098,22,SSH,319,PSH,2.31,Session Hijack
7998,192.168.1.165,10.0.0.131,8898,22,HTTPS,604,URG,0.14,XSS
7999,192.168.1.22,10.0.0.239,17700,22,SMTP,630,RST,1.532391097,SQLi
8000,192.168.1.186,10.0.0.26,40656,21,SSH,440,SYN,5.64,DoS
8001,192.168.1.68,10.0.0.181,37814,22,FTP,319,RST,3.72,Ransomware
8002,192.168.1.221,10.0.0.159,59772,22,HTTPS,648,SYN,1.1,Phishing
8003,192.168.1.44,10.0.0.26,19056,22,HTTPS,807,PSH,0.715500094,No Attack
8004,192.168.1.34,10.0.0.23,65267,443,SMTP,579,PSH,0.34,MITM
8005,192.168.1.77,10.0.0.30,31909,8080,SSH,652,FIN,4.7,Session Hijack
8006,192.168.1.42,10.0.0.10,12032,22,SSH,471,FIN,0.265500335,XSS
8007,192.168.1.137,10.0.0.72,45894,80,HTTPS,633,URG,0.98,SQLi
8008,192.168.1.106,10.0.0.236,63705,22,HTTP,467,FIN,4.62,DoS
8009,192.168.1.95,10.0.0.217,49134,22,HTTPS,690,URG,0.07,Ransomware
8010,192.168.1.135,10.0.0.64,44902,21,FTP,499,SYN,3.187302375,Phishing
8011,192.168.1.68,10.0.0.150,6195,8080,SSH,532,URG,0.86,No Attack
8012,192.168.1.147,10.0.0.143,10613,22,SMTP,489,RST,0.23,MITM
8013,192.168.1.234,10.0.0.123,19101,8080,SSH,696,RST,1.68,Session Hijack
8014,192.168.1.222,10.0.0.105,7734,443,HTTPS,679,FIN,1.33,XSS
8015,192.168.1.159,10.0.0.184,51213,25,FTP,552,PSH,0.21,SQLi
8016,192.168.1.128,10.0.0.249,21260,8080,HTTP,538,RST,0.62,DoS
8017,192.168.1.163,10.0.0.74,39251,8080,SSH,692,PSH,2.7,Ransomware
8018,192.168.1.185,10.0.0.148,15961,22,HTTPS,388,FIN,4.414274016,Phishing
8019,192.168.1.85,10.0.0.105,10778,22,HTTPS,601,SYN,1.83,No Attack
8020,192.168.1.189,10.0.0.47,26712,22,HTTPS,530,URG,0.23,MITM
8021,192.168.1.159,10.0.0.87,8072,21,FTP,567,ACK,3.84,Session Hijack
8022,192.168.1.83,10.0.0.53,23592,25,HTTPS,655,RST,0.38,XSS
8023,192.168.1.95,10.0.0.181,33071,21,HTTPS,553,URG,2.55,SQLi
8024,192.168.1.181,10.0.0.129,10507,21,HTTPS,508,URG,0.09,DoS
8025,192.168.1.32,10.0.0.2,18569,21,SSH,789,FIN,0.81,Ransomware
8026,192.168.1.66,10.0.0.58,18437,443,HTTPS,599,FIN,1.3,Phishing
8027,192.168.1.187,10.0.0.147,29937,25,FTP,387,URG,0.709241547,No Attack
8028,192.168.1.116,10.0.0.190,46241,443,SSH,423,RST,0.38,MITM
8029,192.168.1.138,10.0.0.206,49146,443,HTTPS,459,ACK,1.789321445,Session Hijack
8030,192.168.1.130,10.0.0.72,61107,25,HTTP,680,SYN,8.09,XSS
8031,192.168.1.194,10.0.0.230,65320,443,FTP,466,RST,3.02,SQLi
8032,192.168.1.60,10.0.0.140,34770,25,HTTP,381,URG,3.67,DoS
8033,192.168.1.216,10.0.0.154,9733,8080,FTP,364,SYN,2.2,Ransomware
8034,192.168.1.17,10.0.0.27,63361,8080,HTTP,372,FIN,0.69,Phishing
8035,192.168.1.96,10.0.0.29,26382,22,HTTPS,471,URG,2.47,No Attack
8036,192.168.1.144,10.0.0.15,49552,21,HTTP,554,URG,2.24,MITM
8037,192.168.1.16,10.0.0.174,12047,8080,HTTP,461,RST,1.88,Session Hijack
8038,192.168.1.46,10.0.0.245,30875,8080,FTP,776,SYN,0.71,XSS
8039,192.168.1.167,10.0.0.253,29780,443,HTTPS,557,PSH,0.61,SQLi
8040,192.168.1.245,10.0.0.129,64199,25,FTP,529,PSH,2.471601154,DoS
8041,192.168.1.159,10.0.0.60,55305,80,HTTPS,381,PSH,0.75,MITM
8042,192.168.1.107,10.0.0.107,50313,443,SMTP,366,URG,0.16,Session Hijack
8043,192.168.1.88,10.0.0.220,59121,443,SSH,537,SYN,4.163584175,XSS
8044,192.168.1.129,10.0.0.185,12169,25,SSH,567,PSH,0.92,SQLi
8045,192.168.1.139,10.0.0.3,22216,80,FTP,578,FIN,2.45,DoS
8046,192.168.1.119,10.0.0.115,48283,80,HTTPS,743,URG,0.66,Ransomware
8047,192.168.1.85,10.0.0.146,19863,22,HTTP,598,SYN,1.84,Phishing
8048,192.168.1.4,10.0.0.52,28434,443,SSH,683,FIN,0.07,No Attack
8049,192.168.1.71,10.0.0.60,41184,21,FTP,461,ACK,0.22,MITM
8050,192.168.1.154,10.0.0.34,58947,8080,FTP,629,SYN,2.154432068,Session Hijack
8051,192.168.1.111,10.0.0.96,12471,443,FTP,408,PSH,0.63,XSS
8052,192.168.1.50,10.0.0.221,53442,21,HTTPS,744,PSH,1.669597601,SQLi
8053,192.168.1.140,10.0.0.89,22057,21,FTP,393,URG,5.677100463,DoS
8054,192.168.1.95,10.0.0.60,42379,25,SMTP,510,ACK,0.15,Ransomware
8055,192.168.1.209,10.0.0.154,11153,443,HTTP,339,URG,1.24,Phishing
8056,192.168.1.225,10.0.0.231,31382,25,FTP,522,RST,0.44,No Attack
8057,192.168.1.203,10.0.0.200,14931,22,HTTPS,697,ACK,0.88,MITM
8058,192.168.1.92,10.0.0.19,22661,21,HTTP,578,PSH,3.210864231,Session Hijack
8059,192.168.1.224,10.0.0.246,39220,80,HTTP,475,PSH,8.681967212,XSS
8060,192.168.1.65,10.0.0.111,23393,21,SSH,735,RST,2.746580093,SQLi
8061,192.168.1.47,10.0.0.234,30505,22,FTP,504,ACK,4.32,DoS
8062,192.168.1.220,10.0.0.22,32705,21,FTP,622,FIN,0.32,Ransomware
8063,192.168.1.181,10.0.0.221,3613,25,HTTPS,726,ACK,0.4,Phishing
8064,192.168.1.106,10.0.0.161,24584,443,SMTP,587,FIN,5.442560311,No Attack
8065,192.168.1.199,10.0.0.166,4058,80,SMTP,430,PSH,1.87,MITM
8066,192.168.1.130,10.0.0.128,1193,25,SSH,509,PSH,3.14,Session Hijack
8067,192.168.1.106,10.0.0.237,27937,8080,SMTP,389,ACK,0.5,XSS
8068,192.168.1.24,10.0.0.238,4263,443,HTTPS,460,PSH,2.02912478,SQLi
8069,192.168.1.4,10.0.0.35,4439,80,SSH,676,URG,0.17,DoS
8070,192.168.1.108,10.0.0.107,20976,22,FTP,674,URG,4.52,Ransomware
8071,192.168.1.19,10.0.0.128,12432,21,SMTP,421,URG,7.598046321,Phishing
8072,192.168.1.154,10.0.0.195,4508,80,HTTPS,820,RST,3.9,No Attack
8073,192.168.1.203,10.0.0.83,55011,8080,HTTPS,732,SYN,1.15,MITM
8074,192.168.1.40,10.0.0.138,19249,22,FTP,362,FIN,0.83,Session Hijack
8075,192.168.1.50,10.0.0.219,15947,443,HTTPS,576,PSH,1.24,XSS
8076,192.168.1.171,10.0.0.143,57054,80,SSH,517,FIN,2.03,SQLi
8077,192.168.1.75,10.0.0.139,62128,22,SSH,703,ACK,1.13,DoS
8078,192.168.1.237,10.0.0.111,21960,443,HTTP,655,RST,1.04885571,Ransomware
8079,192.168.1.195,10.0.0.90,40636,25,FTP,667,FIN,1.13,Phishing
8080,192.168.1.12,10.0.0.251,20434,21,HTTPS,699,PSH,2.73,No Attack
8081,192.168.1.195,10.0.0.24,31021,22,SMTP,696,SYN,3.09,MITM
8082,192.168.1.234,10.0.0.77,56365,25,SSH,521,URG,4.09,Session Hijack
8083,192.168.1.27,10.0.0.224,37757,8080,FTP,407,RST,0.56,XSS
8084,192.168.1.113,10.0.0.101,40976,8080,FTP,865,ACK,1.453656493,SQLi
8085,192.168.1.182,10.0.0.132,59969,443,SSH,192,PSH,0.85,DoS
8086,192.168.1.194,10.0.0.13,22887,80,HTTP,527,RST,1.09,Ransomware
8087,192.168.1.49,10.0.0.201,6404,21,FTP,451,PSH,2.42,Phishing
8088,192.168.1.144,10.0.0.185,51322,443,HTTPS,766,ACK,2.84,No Attack
8089,192.168.1.130,10.0.0.241,21734,22,SMTP,358,ACK,8.29,MITM
8090,192.168.1.60,10.0.0.98,16309,21,SMTP,482,SYN,0.95,Session Hijack
8091,192.168.1.182,10.0.0.120,28284,25,SSH,578,RST,1.72796238,XSS
8092,192.168.1.30,10.0.0.37,33903,21,FTP,554,SYN,2.386161305,SQLi
8093,192.168.1.84,10.0.0.48,17167,25,SMTP,685,SYN,4.809158877,DoS
8094,192.168.1.166,10.0.0.199,50768,443,FTP,483,SYN,2.16,Ransomware
8095,192.168.1.28,10.0.0.1,8437,80,SSH,594,URG,2.661881807,Phishing
8096,192.168.1.25,10.0.0.60,32602,8080,HTTP,503,FIN,3.14473031,No Attack
8097,192.168.1.96,10.0.0.250,15750,21,SMTP,636,ACK,1.25,MITM
8098,192.168.1.125,10.0.0.140,58355,80,HTTPS,765,SYN,4.044679359,Session Hijack
8099,192.168.1.10,10.0.0.149,28039,80,SSH,552,FIN,0.16,XSS
8100,192.168.1.188,10.0.0.139,64839,8080,HTTP,648,FIN,1.42,SQLi
8101,192.168.1.42,10.0.0.44,51414,21,HTTPS,506,FIN,3.29,DoS
8102,192.168.1.40,10.0.0.115,7007,21,HTTPS,461,SYN,0.72,Ransomware
8103,192.168.1.225,10.0.0.186,20202,80,SMTP,832,FIN,3.71,Phishing
8104,192.168.1.77,10.0.0.108,28014,22,FTP,545,SYN,3.05,No Attack
8105,192.168.1.248,10.0.0.44,11345,22,SSH,666,RST,1.74,MITM
8106,192.168.1.105,10.0.0.78,61221,21,HTTPS,543,ACK,0.58,Session Hijack
8107,192.168.1.118,10.0.0.226,44853,80,SMTP,875,PSH,3.95,XSS
8108,192.168.1.42,10.0.0.162,63563,80,HTTP,431,SYN,0.06,SQLi
8109,192.168.1.47,10.0.0.25,37390,443,HTTPS,588,ACK,3.03003859,DoS
8110,192.168.1.165,10.0.0.253,53979,80,HTTP,738,SYN,3.05,Ransomware
8111,192.168.1.246,10.0.0.132,35318,8080,SSH,478,URG,1.33,Phishing
8112,192.168.1.208,10.0.0.192,41701,22,SMTP,529,RST,0.22,No Attack
8113,192.168.1.237,10.0.0.116,35761,443,HTTP,723,ACK,3.59,MITM
8114,192.168.1.22,10.0.0.119,42935,8080,FTP,529,ACK,4.8,Session Hijack
8115,192.168.1.185,10.0.0.218,18910,22,HTTP,644,FIN,1.66,XSS
8116,192.168.1.212,10.0.0.144,54643,8080,HTTP,616,SYN,3.09,SQLi
8117,192.168.1.242,10.0.0.10,45320,25,SMTP,659,SYN,1.89,DoS
8118,192.168.1.107,10.0.0.109,23815,21,SMTP,427,PSH,1.7,Ransomware
8119,192.168.1.27,10.0.0.194,9325,25,HTTPS,705,FIN,0.28,Phishing
8120,192.168.1.41,10.0.0.35,62354,21,HTTP,438,FIN,1.15,No Attack
8121,192.168.1.80,10.0.0.211,36146,22,HTTP,583,PSH,2.27,MITM
8122,192.168.1.162,10.0.0.134,39111,22,SMTP,322,FIN,1.21,Session Hijack
8123,192.168.1.160,10.0.0.19,34017,25,FTP,856,FIN,1.92,XSS
8124,192.168.1.218,10.0.0.187,48312,8080,SMTP,296,RST,4.5,SQLi
8125,192.168.1.89,10.0.0.181,36803,21,FTP,468,URG,2.443450152,DoS
8126,192.168.1.66,10.0.0.244,37918,21,SMTP,393,ACK,3.53,Ransomware
8127,192.168.1.12,10.0.0.243,34405,443,SSH,639,PSH,0.06,Phishing
8128,192.168.1.168,10.0.0.8,15106,80,HTTP,425,RST,3.83,No Attack
8129,192.168.1.73,10.0.0.206,50274,8080,FTP,727,URG,0.865990478,MITM
8130,192.168.1.76,10.0.0.10,6482,8080,SSH,526,RST,0.78,Session Hijack
8131,192.168.1.90,10.0.0.195,42794,443,FTP,355,RST,1.44,XSS
8132,192.168.1.201,10.0.0.166,23324,22,HTTPS,772,FIN,2.1,SQLi
8133,192.168.1.10,10.0.0.29,53513,25,HTTPS,498,URG,6.12,DoS
8134,192.168.1.96,10.0.0.15,3723,8080,HTTP,760,URG,2.15090977,Ransomware
8135,192.168.1.249,10.0.0.87,30509,21,SSH,561,PSH,0.18,Phishing
8136,192.168.1.226,10.0.0.23,56093,443,SSH,423,FIN,1.812815419,No Attack
8137,192.168.1.176,10.0.0.210,41309,25,HTTPS,479,FIN,0.85,MITM
8138,192.168.1.20,10.0.0.46,2043,25,HTTP,595,RST,1.83,Session Hijack
8139,192.168.1.39,10.0.0.211,53201,8080,HTTPS,577,SYN,5.12,XSS
8140,192.168.1.60,10.0.0.28,33495,80,SSH,574,PSH,2.06,SQLi
8141,192.168.1.66,10.0.0.26,49695,21,FTP,432,PSH,1.73,DoS
8142,192.168.1.65,10.0.0.10,53704,25,SSH,594,RST,0.56,Ransomware
8143,192.168.1.179,10.0.0.175,21294,21,HTTP,540,RST,0.62,Phishing
8144,192.168.1.124,10.0.0.4,23639,8080,SSH,733,ACK,1.15,No Attack
8145,192.168.1.164,10.0.0.55,55358,443,SMTP,662,RST,4.44,MITM
8146,192.168.1.152,10.0.0.66,63385,25,SSH,771,FIN,2.800905198,Session Hijack
8147,192.168.1.246,10.0.0.67,14722,8080,SMTP,406,RST,2.981436295,XSS
8148,192.168.1.155,10.0.0.135,49942,25,HTTPS,519,PSH,1.56,SQLi
8149,192.168.1.130,10.0.0.55,39370,443,SMTP,600,SYN,3.59,DoS
8150,192.168.1.159,10.0.0.208,7753,21,SSH,611,SYN,2.27,Ransomware
8151,192.168.1.57,10.0.0.31,40753,21,SSH,611,FIN,5.25,Phishing
8152,192.168.1.78,10.0.0.74,12195,25,SSH,540,SYN,2.125517066,No Attack
8153,192.168.1.194,10.0.0.19,14971,8080,HTTP,707,RST,1.071061375,MITM
8154,192.168.1.29,10.0.0.156,61708,443,HTTPS,676,SYN,0.04,Session Hijack
8155,192.168.1.15,10.0.0.81,56189,22,SMTP,556,RST,0.76,XSS
